1661289333545337200[26.8241558, 26.6527691, 26.2610302, 26.3344822, 26.1630955, 26.4813824, 25.8692913, 26.505867, 26.7751865, 26.3344822, 26.7751865, 26.8486385, 26.6038017, 26.6038017, 26.4813824, 27.0689907, 26.2365475, 25.7958393, 26.0161934, 26.0896435, 24.3268185, 23.0569668, 22.2086983, 27.1669254, 26.6282864]
1661289336044614000[26.8241558, 26.505867, 26.3344822, 26.4079323, 26.040678, 26.4324169, 25.9427433, 26.505867, 26.6282864, 26.4813824, 26.7017365, 26.7017365, 26.7017365, 26.7751865, 26.3344822, 26.9220905, 26.1630955, 25.9427433, 26.0161934, 25.9427433, 24.3268185, 23.0569668, 21.9841576, 27.1669254, 26.5548344]
1661289338746251100[26.7507038, 26.5793171, 26.2610302, 26.3344822, 26.1875782, 26.505867, 25.9427433, 26.505867, 26.7996712, 26.4079323, 26.8486385, 26.7751865, 26.6282864, 26.7751865, 26.4813824, 26.9220905, 26.2365475, 25.9427433, 26.0896435, 26.0896435, 24.3268185, 23.131813, 21.9841576, 27.1669254, 26.5303516]
1661289341447251400[26.7507038, 26.505867, 26.3344822, 26.3099976, 26.1875782, 26.3589649, 25.8692913, 26.505867, 26.7262211, 26.2855129, 26.7017365, 26.7996712, 26.6282864, 26.6282864, 26.3344822, 26.9220905, 26.2365475, 25.9427433, 26.0896435, 26.0651608, 24.3268185, 22.9821205, 22.0590038, 27.2403774, 26.6038017]
1661289344147868200[26.7507038, 26.5793171, 26.2365475, 26.3834476, 26.1875782, 26.4324169, 25.8692913, 26.4324169, 26.7262211, 26.4324169, 26.8731213, 26.7262211, 26.5303516, 26.6038017, 26.4079323, 27.0689907, 26.2365475, 25.8692913, 26.0651608, 25.9917088, 24.2288837, 22.9571705, 21.7596149, 27.2403774, 26.6038017]
1661289346848351000[26.7507038, 26.4813824, 26.2365475, 26.2365475, 26.1875782, 26.505867, 25.7958393, 26.505867, 26.6527691, 26.2610302, 26.7996712, 26.7262211, 26.4568996, 26.6772518, 26.3344822, 27.0689907, 26.0896435, 25.7713566, 26.0651608, 25.9917088, 24.0798798, 23.0320168, 21.7596149, 27.2403774, 26.6038017]
1661289349548581700[26.7262211, 26.4813824, 26.1875782, 26.3344822, 26.1875782, 26.3589649, 25.9427433, 26.505867, 26.7017365, 26.3344822, 26.7017365, 26.6282864, 26.5303516, 26.6038017, 26.4813824, 26.9220905, 26.1386127, 25.7713566, 26.0161934, 26.1630955, 24.2288837, 22.9571705, 21.9841576, 27.0934753, 26.5303516]
1661289352247859300[26.6527691, 26.5548344, 26.1875782, 26.2610302, 26.2120628, 26.5303516, 25.7958393, 26.505867, 26.7751865, 26.4813824, 26.7017365, 26.6282864, 26.4813824, 26.7751865, 26.3344822, 26.9955406, 26.1386127, 25.9182587, 26.0161934, 26.0161934, 24.2533684, 23.2066612, 22.2835464, 27.1914101, 26.6038017]
1661289354948277700[26.6038017, 26.5548344, 26.2610302, 26.3344822, 26.2120628, 26.4568996, 25.8692913, 26.505867, 26.6527691, 26.4079323, 26.7017365, 26.7017365, 26.6282864, 26.7017365, 26.4079323, 26.9955406, 26.1630955, 25.9182587, 26.0896435, 26.0896435, 24.2533684, 23.131813, 22.3833427, 27.2648602, 26.5793171]
1661289357648375800[26.7507038, 26.505867, 26.3344822, 26.3099976, 26.2120628, 26.4568996, 25.9427433, 26.5793171, 26.7262211, 26.4324169, 26.7751865, 26.7507038, 26.6282864, 26.7751865, 26.4813824, 26.9220905, 26.2365475, 25.9427433, 26.1630955, 26.1386127, 24.2533684, 23.2066612, 22.1588001, 27.11796, 26.505867]
