1656519327840442500[22.5080872, 22.6577816, 22.433239, 22.3583927, 22.6328316, 22.6577816, 22.5080872, 22.4082909, 22.7575779, 22.7575779, 22.7076797, 22.5579853, 22.7575779, 22.9072723, 22.7825279, 22.7076797, 22.3833427, 22.3583927, 22.1338501, 22.1338501, 23.1567631, 23.0070686, 22.7825279, 22.7825279, 22.7575779]
1656519330039937100[22.6827316, 22.7326279, 22.483139, 22.483139, 22.7076797, 22.5829353, 22.433239, 22.483139, 22.8324242, 22.7575779, 22.6827316, 22.6827316, 22.7575779, 22.8324242, 22.7076797, 22.7825279, 22.2835464, 22.2086983, 22.1338501, 22.2086983, 23.0819168, 22.8573742, 22.7825279, 22.6328316, 22.8573742]
1656519332196790200[22.6078835, 22.6577816, 22.483139, 22.483139, 22.6577816, 22.6078835, 22.433239, 22.5579853, 22.7575779, 22.7575779, 22.6827316, 22.6827316, 22.807476, 22.8823242, 22.7076797, 22.7076797, 22.2086983, 22.3583927, 22.1338501, 22.0590038, 23.131813, 23.0569668, 22.6328316, 22.7825279, 22.9322205]
1656519334373741900[22.5330353, 22.5829353, 22.483139, 22.5579853, 22.5829353, 22.6078835, 22.5579853, 22.3583927, 22.8324242, 22.7575779, 22.5330353, 22.6827316, 22.807476, 22.7326279, 22.7076797, 22.7825279, 22.3583927, 22.2835464, 22.2086983, 22.0590038, 23.131813, 22.9821205, 22.7575779, 22.8324242, 22.7076797]
1656519336546422900[22.6577816, 22.7076797, 22.4082909, 22.483139, 22.6577816, 22.6078835, 22.483139, 22.3583927, 22.7575779, 22.6827316, 22.6078835, 22.5330353, 22.7326279, 22.807476, 22.7825279, 22.9322205, 22.2585964, 22.3334427, 22.2086983, 22.1338501, 22.9821205, 22.9821205, 22.8324242, 22.7575779, 22.9821205]
1656519338725580300[22.5080872, 22.7076797, 22.5080872, 22.5829353, 22.6577816, 22.6078835, 22.483139, 22.5080872, 22.6827316, 22.7575779, 22.7575779, 22.7575779, 22.807476, 22.807476, 22.7825279, 22.8573742, 22.3334427, 22.2585964, 22.1837502, 22.1837502, 22.9821205, 22.9072723, 22.8324242, 22.7575779, 22.9072723]
1656519340897977100[22.6577816, 22.7076797, 22.5080872, 22.5829353, 22.7326279, 22.6577816, 22.483139, 22.433239, 22.6827316, 22.6078835, 22.6827316, 22.6078835, 22.6328316, 22.7076797, 22.6328316, 22.7825279, 22.3334427, 22.3334427, 22.108902, 22.1837502, 23.0569668, 23.0569668, 22.7575779, 22.6827316, 22.8324242]
1656519343076523300[22.5829353, 22.7076797, 22.5080872, 22.5080872, 22.6577816, 22.5829353, 22.483139, 22.458189, 22.7575779, 22.7575779, 22.6078835, 22.6827316, 22.7076797, 22.7076797, 22.7575779, 22.7575779, 22.2585964, 22.2086983, 22.2585964, 22.108902, 22.9072723, 22.9821205, 22.6577816, 22.807476, 22.9072723]
1656519345247510100[22.7326279, 22.7076797, 22.5080872, 22.433239, 22.6577816, 22.5829353, 22.5579853, 22.5330353, 22.6827316, 22.6827316, 22.6078835, 22.7575779, 22.7825279, 22.7825279, 22.6827316, 22.9072723, 22.3583927, 22.2086983, 22.2585964, 22.108902, 22.9821205, 22.9072723, 22.807476, 22.807476, 22.9072723]
1656519347422658800[22.6577816, 22.7076797, 22.483139, 22.5579853, 22.6328316, 22.6328316, 22.483139, 22.5330353, 22.7575779, 22.7575779, 22.7326279, 22.7326279, 22.8573742, 22.8573742, 22.7575779, 22.7575779, 22.3583927, 22.2086983, 22.1837502, 22.108902, 23.1068649, 22.8823242, 22.6577816, 22.7326279, 22.9821205]
1656519349644280100[22.6577816, 22.7076797, 22.483139, 22.5579853, 22.7076797, 22.483139, 22.483139, 22.4082909, 22.6827316, 22.6827316, 22.6577816, 22.6577816, 22.7076797, 22.9322205, 22.7575779, 22.9821205, 22.2835464, 22.2086983, 22.2585964, 22.2585964, 22.9571705, 23.0320168, 22.807476, 22.807476, 22.7575779]
1656519351902780300[22.5829353, 22.7076797, 22.4082909, 22.483139, 22.6328316, 22.6328316, 22.433239, 22.4082909, 22.807476, 22.807476, 22.7326279, 22.7326279, 22.7825279, 22.8573742, 22.8324242, 22.7575779, 22.433239, 22.2086983, 22.2585964, 22.1837502, 23.0320168, 22.807476, 22.807476, 22.807476, 22.9322205]
1656519354052385700[22.5080872, 22.7076797, 22.483139, 22.6328316, 22.6328316, 22.6328316, 22.5080872, 22.5579853, 22.807476, 22.6577816, 22.7326279, 22.6328316, 22.6328316, 22.7076797, 22.7575779, 22.8324242, 22.3583927, 22.3583927, 22.1837502, 22.2585964, 22.9571705, 22.9571705, 22.6577816, 22.6577816, 22.9322205]
1656519356222780000[22.5080872, 22.5579853, 22.5330353, 22.483139, 22.6328316, 22.5080872, 22.3583927, 22.483139, 22.807476, 22.807476, 22.6328316, 22.7076797, 22.8573742, 22.9322205, 22.8324242, 22.9072723, 22.3583927, 22.2835464, 22.3334427, 22.2585964, 22.9322205, 22.9322205, 22.7326279, 22.807476, 22.9322205]
1656519358398109100[22.5829353, 22.7326279, 22.458189, 22.5579853, 22.7076797, 22.5080872, 22.5080872, 22.483139, 22.807476, 22.7825279, 22.7076797, 22.7076797, 22.8573742, 22.9322205, 22.807476, 22.9571705, 22.2086983, 22.2585964, 22.1837502, 22.1837502, 22.8573742, 22.9322205, 22.7076797, 22.7825279, 22.7825279]
1656519360573210200[22.7575779, 22.7326279, 22.458189, 22.483139, 22.7076797, 22.6577816, 22.5829353, 22.5579853, 22.7076797, 22.7825279, 22.6328316, 22.7076797, 22.7076797, 22.7825279, 22.6577816, 22.8823242, 22.4082909, 22.2585964, 22.2585964, 22.2585964, 22.9322205, 22.9322205, 22.7825279, 22.8573742, 22.8823242]
1656519362749118200[22.6827316, 22.7326279, 22.4082909, 22.5829353, 22.7076797, 22.5829353, 22.5080872, 22.4082909, 22.8573742, 22.7825279, 22.7825279, 22.7076797, 22.807476, 22.8573742, 22.7326279, 22.8823242, 22.4082909, 22.3334427, 22.3084946, 22.1588001, 22.7575779, 23.0070686, 22.6328316, 22.7825279, 22.7326279]
1656519364922632100[22.6827316, 22.7326279, 22.483139, 22.5829353, 22.7825279, 22.6577816, 22.5080872, 22.458189, 22.8573742, 22.7076797, 22.7825279, 22.7076797, 22.807476, 22.8823242, 22.7326279, 22.7575779, 22.3334427, 22.1837502, 22.3084946, 22.3084946, 22.9072723, 22.9072723, 22.7825279, 22.8324242, 22.7326279]
1656519367098908100[22.7076797, 22.7326279, 22.3334427, 22.433239, 22.7076797, 22.5829353, 22.4082909, 22.6078835, 22.8324242, 22.7825279, 22.6328316, 22.6328316, 22.807476, 22.7326279, 22.6827316, 22.9072723, 22.483139, 22.3334427, 22.2336464, 22.2336464, 22.9072723, 22.9821205, 22.7575779, 22.8324242, 22.9571705]
