1660249440689067300[26.7996712, 26.7751865, 26.5793171, 26.8976059, 26.971056, 26.4568996, 25.8692913, 26.6527691, 27.3872795, 26.7262211, 26.8241558, 26.8241558, 27.9259205, 28.2931767, 27.0934753, 25.3306503, 26.4813824, 26.3344822, 26.6282864, 26.7751865, 24.9389114, 24.9389114, 23.1817131, 22.3583927, 27.2648602]
1660249442891038200[26.8731213, 26.7751865, 26.5793171, 26.8976059, 26.9465733, 26.4568996, 25.9427433, 26.7262211, 27.4607296, 26.6527691, 26.8241558, 26.8241558, 27.9259205, 28.2931767, 27.2403774, 25.3306503, 26.4813824, 26.2610302, 26.6282864, 26.7751865, 24.8409767, 24.9144268, 22.8823242, 22.5829353, 27.2648602]
1660249445091243900[26.7262211, 26.6527691, 26.4324169, 26.8241558, 26.7996712, 26.4568996, 25.8692913, 26.7262211, 27.4607296, 26.6772518, 26.8241558, 26.8241558, 27.9259205, 28.2931767, 27.1914101, 25.4285851, 26.4079323, 26.1630955, 26.6282864, 26.7751865, 24.6940746, 24.8409767, 22.9072723, 22.5330353, 27.2648602]
1660249447294404900[26.8241558, 26.6527691, 26.5793171, 26.8976059, 26.8731213, 26.3099976, 26.0161934, 26.7996712, 27.4852142, 26.6772518, 26.8241558, 26.8241558, 27.8524685, 28.2931767, 27.1914101, 25.5754871, 26.5303516, 26.3099976, 26.6282864, 26.7017365, 24.7675266, 24.9144268, 23.2815094, 22.6827316, 27.2158947]
1660249449488599800[26.8241558, 26.7996712, 26.505867, 26.8976059, 26.9955406, 26.4079323, 26.0161934, 26.7262211, 27.4852142, 26.6038017, 26.8241558, 26.7507038, 27.7790184, 28.2197247, 27.11796, 25.5020351, 26.5303516, 26.3099976, 26.6772518, 26.6772518, 24.8899441, 24.9144268, 22.9072723, 22.458189, 27.2158947]
1660249451689553000[26.8241558, 26.7262211, 26.4324169, 26.7507038, 26.9955406, 26.4079323, 25.8692913, 26.7507038, 27.4852142, 26.6772518, 26.8241558, 26.8241558, 27.8524685, 28.2197247, 27.2648602, 25.5999699, 26.5303516, 26.2365475, 26.5303516, 26.6772518, 24.8899441, 24.9633961, 22.7575779, 22.458189, 27.1424427]
1660249453888638900[26.7262211, 26.7751865, 26.505867, 26.8241558, 26.8486385, 26.4079323, 25.967226, 26.7507038, 27.3138294, 26.6527691, 26.8241558, 26.7507038, 27.7790184, 28.2197247, 27.2158947, 25.5999699, 26.4079323, 26.3344822, 26.6038017, 26.7507038, 24.8164921, 24.8899441, 22.9821205, 22.5330353, 27.1424427]
1660249456089159800[26.8731213, 26.7017365, 26.5793171, 26.8241558, 26.9220905, 26.4813824, 26.040678, 26.7507038, 27.4607296, 26.5793171, 26.8241558, 26.7996712, 27.7790184, 28.2931767, 27.2158947, 25.5999699, 26.4813824, 26.2610302, 26.6772518, 26.7996712, 24.8899441, 24.9633961, 22.9072723, 22.3833427, 27.2893448]
1660249458288596300[26.7996712, 26.7017365, 26.505867, 26.8976059, 26.9220905, 26.4079323, 25.967226, 26.7507038, 27.4607296, 26.5793171, 26.7996712, 26.7996712, 27.803503, 28.2197247, 27.2158947, 25.5265198, 26.4813824, 26.2610302, 26.6527691, 26.7262211, 24.8654613, 24.8899441, 23.2066612, 22.3833427, 27.2158947]
1660249460488516000[26.7262211, 26.7017365, 26.5793171, 26.8241558, 26.8486385, 26.4079323, 26.040678, 26.7507038, 27.3138294, 26.5793171, 26.7262211, 26.7262211, 27.730051, 28.3176594, 27.0689907, 25.5999699, 26.5548344, 26.2610302, 26.5793171, 26.7996712, 24.8654613, 24.8654613, 23.2815094, 22.5330353, 27.2158947]
