1658861957588217800[23.2066612, 23.2066612, 22.9072723, 22.9821205, 23.3314056, 23.0320168, 22.8324242, -32768.0, 23.1817131, 23.0569668, 23.1567631, 23.0819168, 23.131813, 23.2815094, 23.2066612, 23.5060501, 22.8823242, 22.6078835, 22.6577816, 22.5829353, 22.8573742, 23.0070686, 22.6827316, 23.131813, 23.0569668]
1658861959797071400[23.1567631, 23.2066612, 22.8324242, 22.9821205, 23.2565594, 23.1068649, 22.7575779, -32768.0, 23.3563557, 23.131813, 23.2316093, 23.1567631, 23.2815094, 23.2815094, 23.2815094, 23.5060501, 22.8324242, 22.5330353, 22.7326279, 22.6577816, 22.7825279, 22.9322205, 22.8324242, 23.0569668, 23.1567631]
1658861961995627600[23.2316093, 23.2066612, 22.9571705, 22.9571705, 23.2815094, 23.131813, 22.8324242, -32768.0, 23.3563557, 22.9821205, 23.2815094, 23.131813, 23.2066612, 23.2066612, 23.2066612, 23.4312019, 22.7575779, 22.6827316, 22.6577816, 22.807476, 22.9072723, 23.0569668, 22.8324242, 23.2066612, 23.0070686]
1658861964195289100[23.3064575, 23.2066612, 22.9571705, 22.9571705, 23.3563557, 23.131813, 22.7575779, -32768.0, 23.2815094, 23.0569668, 23.2815094, 23.2066612, 23.2815094, 23.3563557, 23.3563557, 23.456152, 22.8324242, 22.6078835, 22.6577816, 22.6577816, 22.8324242, 23.0569668, 22.6827316, 23.1817131, 23.0819168]
1658861966396201300[23.2316093, 23.2316093, 22.807476, 22.8823242, 23.3563557, 23.0569668, 22.807476, -32768.0, 23.3563557, 23.0569668, 23.2066612, 23.2066612, 23.2815094, 23.3563557, 23.3064575, 23.456152, 22.8823242, 22.5829353, 22.7326279, 22.7326279, 22.8324242, 23.0569668, 22.807476, 23.1068649, 23.1068649]
1658861968595171300[23.2316093, 23.0819168, 22.9571705, 22.9322205, 23.2066612, 23.131813, 22.807476, -32768.0, 23.3563557, 23.131813, 23.131813, 23.1567631, 23.2066612, 23.2066612, 23.1567631, 23.456152, 22.807476, 22.7326279, 22.6577816, 22.7575779, 22.8324242, 22.9072723, 22.7326279, 23.1068649, 23.1068649]
1658861970794874900[23.2316093, 23.2316093, 22.8573742, 23.0819168, 23.3314056, 22.9821205, 22.8823242, -32768.0, 23.2815094, 23.131813, 23.2316093, 23.1567631, 23.3064575, 23.2815094, 23.2316093, 23.5309982, 22.8823242, 22.6577816, 22.7575779, 22.6827316, 22.8324242, 22.9821205, 22.807476, 23.1068649, 23.1817131]
1658861972995558800[23.2316093, 23.2316093, 23.0070686, 23.0070686, 23.3314056, 23.1817131, 22.9072723, -32768.0, 23.3563557, 23.2066612, 23.2316093, 23.2316093, 23.3064575, 23.3064575, 23.3563557, 23.4312019, 22.7326279, 22.5829353, 22.6078835, 22.6078835, 22.7575779, 22.9821205, 22.6827316, 23.2066612, 23.0320168]
1658861975194733700[23.3064575, 23.3064575, 23.0070686, 22.9322205, 23.3314056, 23.1817131, 22.9072723, -32768.0, 23.4062538, 23.2565594, 23.2316093, 23.1567631, 23.2316093, 23.3064575, 23.3563557, 23.5060501, 22.8324242, 22.6078835, 22.7575779, 22.6827316, 22.8324242, 22.9821205, 22.8324242, 23.0569668, 23.1068649]
1658861977395430000[23.3064575, 23.2316093, 22.9322205, 23.0070686, 23.3314056, 23.1068649, 22.8324242, -32768.0, 23.2565594, 23.1068649, 23.131813, 23.2815094, 23.2316093, 23.1567631, 23.3563557, 23.5060501, 22.7575779, 22.6078835, 22.6577816, 22.7326279, 22.8324242, 22.8324242, 22.8324242, 23.131813, 23.0320168]
1658861979595211500[23.3064575, 23.2316093, 22.9322205, 23.0070686, 23.2815094, 23.131813, 22.8324242, -32768.0, 23.3314056, 23.1817131, 23.131813, 23.131813, 23.3563557, 23.4312019, 23.2066612, 23.456152, 22.8324242, 22.6827316, 22.6577816, 22.6577816, 22.9072723, 23.0569668, 22.6827316, 23.1567631, 23.0320168]
1658861981796765400[23.3064575, 23.2316093, 22.8573742, 22.8573742, 23.3563557, 23.0569668, 22.7575779, -32768.0, 23.3064575, 23.1817131, 23.2066612, 23.2066612, 23.2815094, 23.2815094, 23.3064575, 23.456152, 22.8823242, 22.6827316, 22.807476, 22.7326279, 22.9072723, 22.9821205, 22.8573742, 23.1567631, 23.2316093]
1658861983994575200[23.2316093, 23.2316093, 22.9322205, 22.9322205, 23.3563557, 23.131813, 22.8324242, -32768.0, 23.3813057, 23.2316093, 23.2815094, 23.2316093, 23.2066612, 23.3563557, 23.3813057, 23.5309982, 22.8823242, 22.5829353, 22.6577816, 22.6827316, 22.9072723, 22.9072723, 22.7076797, 23.2316093, 23.1567631]
